nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.66,0.605,0.55,0.52,0.53,0.45999999999999996,0.45499999999999996,0.4,0.375,0.385,0.4,0.365,0.38,0.395,0.4,0.36,0.38,0.435,2.9499999999999997,0.44499999999999995,0.515,0.495,0.515,5.98,0.605,0.66,0.685,0.775,0.725,0.87,0.88,1.02,1.07,1.055,1.1949999999999998,1.255,1.27,1.3399999999999999,1.455,1.5150000000000001,1.5,1.605,1.665,1.615,1.7999999999999998,1.77,1.82,1.83,1.9049999999999998,1.88,1.75,1.81,1.875,1.7,1.75,1.7349999999999999,1.705,1.5899999999999999,1.56,1.4300000000000002,1.355,1.31,1.275,1.215,1.17,0.9850000000000001,1.0,0.93,0.84,0.76,0.7250000000000001,0.6799999999999999
0.44,0.4,0.32499999999999996,0.275,0.245,0.20500000000000002,0.185,0.14500000000000002,0.155,0.14500000000000002,0.135,0.135,0.12,0.135,0.14500000000000002,0.14500000000000002,0.175,0.16,0.21,0.225,0.225,0.275,0.335,0.345,0.435,0.505,0.5900000000000001,0.635,0.69,0.825,0.97,1.075,1.205,1.36,1.4449999999999998,1.5899999999999999,1.815,1.935,2.21,2.32,2.4749999999999996,2.6950000000000003,2.86,2.9400000000000004,3.045,3.2,3.29,3.275,3.3150000000000004,3.42,3.285,3.2199999999999998,3.165,3.09,2.925,2.88,2.56,2.515,2.3499999999999996,2.15,2.055,1.765,1.6349999999999998,1.52,1.38,1.245,1.065,0.96,0.775,0.7150000000000001,0.605,0.5249999999999999
0.35,0.28500000000000003,0.22499999999999998,0.135,0.11499999999999999,0.08499999999999999,0.065,0.055,0.035,0.035,0.035,0.035,0.025,0.045,0.045,4.25,0.055,0.08499999999999999,0.095,0.10500000000000001,0.14500000000000002,0.19,0.22999999999999998,0.245,0.325,0.39,0.52,0.61,0.7,0.915,1.02,1.23,1.505,1.625,1.9700000000000002,2.12,2.45,2.8600000000000003,3.205,3.525,3.54,3.95,4.185,4.36,4.66,4.81,4.904999999999999,5.045,5.03,4.93,4.995,4.859999999999999,4.695,4.715,4.234999999999999,4.18,3.9,3.645,3.31,3.1100000000000003,2.885,2.48,2.1799999999999997,1.9300000000000002,1.67,1.385,1.22,0.99,0.8500000000000001,0.705,0.53,0.405
0.265,0.18,0.125,0.065,0.045,0.025,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.015,0.025,0.045,0.065,0.095,0.11499999999999999,0.13,0.18,0.24,0.28,0.345,0.41500000000000004,0.48,0.645,0.785,0.9450000000000001,1.1600000000000001,1.3650000000000002,1.655,2.1350000000000002,2.3449999999999998,2.825,3.3099999999999996,3.665,4.07,4.53,5.154999999999999,5.68,6.275,6.715,7.525,7.375,7.515000000000001,7.7700000000000005,7.75,7.705,7.66,7.875,7.58,6.615,6.66,6.02,5.565,4.9399999999999995,4.345,4.08,3.4850000000000003,3.21,2.84,2.475,2.065,1.7349999999999999,1.44,1.165,0.855,0.7250000000000001,0.5,0.41500000000000004
0.245,0.15000000000000002,0.08499999999999999,0.045,0.015,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.015,0.045,0.055,0.095,0.14500000000000002,0.165,0.195,0.26,0.335,0.365,0.435,0.485,0.6100000000000001,0.69,0.815,1.07,1.31,1.5699999999999998,2.035,2.38,2.975,3.49,4.1850000000000005,4.654999999999999,6.0,6.52,7.82,8.145,9.785,10.114999999999998,10.355,10.504999999999999,10.585,10.594999999999999,10.545,10.445,10.285,10.075,9.815000000000001,9.504999999999999,9.145,8.725000000000001,7.385,6.615,6.05,5.275,4.484999999999999,3.8,3.315,2.925,2.505,2.08,1.55,1.275,0.96,0.7150000000000001,0.5,0.325
0.245,0.125,0.07500000000000001,0.035,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.025,0.065,0.10500000000000001,0.14500000000000002,0.19,0.265,0.365,0.41000000000000003,0.445,0.56,0.575,0.685,0.74,0.755,0.9550000000000001,1.065,1.29,1.495,1.9100000000000001,2.2,2.91,3.735,4.27,5.325,6.335000000000001,7.290000000000001,8.645,10.375,10.864999999999998,11.235,11.495000000000001,11.675,11.774999999999999,11.805,11.774999999999999,11.684999999999999,11.545,11.364999999999998,11.125,10.844999999999999,10.524999999999999,10.155000000000001,9.735,9.265,8.735,7.6,6.66,5.62,4.895,3.745,3.27,2.925,2.2750000000000004,1.895,1.475,1.1099999999999999,0.785,0.585,0.345
0.25,0.135,0.07500000000000001,0.035,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.015,0.055,0.10500000000000001,0.175,0.255,0.375,0.52,0.645,0.75,0.865,0.885,0.995,1.0,1.08,1.15,1.155,1.22,1.35,1.6,1.8399999999999999,2.26,2.71,3.41,4.29,5.2,6.699999999999999,7.98,9.405,11.015,11.575,11.995000000000001,12.295,12.504999999999999,12.625,12.675,12.665,12.594999999999999,12.475000000000001,12.305,12.105,11.855,11.565000000000001,11.225000000000001,10.855,10.425,9.955,9.425,8.855,7.960000000000001,6.765000000000001,5.65,4.665,3.915,3.23,2.665,2.0549999999999997,1.6749999999999998,1.255,0.92,0.6100000000000001,0.405
0.295,0.175,0.095,0.055,0.015,0.01,0.01,0.01,0.01,0.01,0.045,0.095,0.165,0.31,0.435,0.655,0.89,1.1600000000000001,1.415,1.52,1.6949999999999998,1.74,1.85,1.755,1.78,1.725,1.665,1.72,1.865,1.9549999999999998,2.085,2.585,3.3,4.005,5.005,6.525,8.11,9.665,11.335,11.975000000000001,12.465,12.825,13.075,13.215,13.274999999999999,13.265,13.205,13.094999999999999,12.945,12.765,12.555,12.305,12.024999999999999,11.695,11.325,10.905000000000001,10.434999999999999,9.915,9.344999999999999,8.725000000000001,7.68,6.67,5.4399999999999995,4.415,3.71,2.94,2.49,1.8599999999999999,1.435,1.02,0.7849999999999999,0.425
0.395,0.22,0.11499999999999999,0.065,0.035,0.015,0.01,0.015,0.035,0.07500000000000001,0.135,0.24,0.48,0.705,1.085,1.475,1.94,2.21,2.635,2.91,3.1550000000000002,3.08,3.0949999999999998,3.035,2.855,2.74,2.5300000000000002,2.4,2.335,2.605,2.63,3.21,3.87,4.44,5.93,7.76,9.455,11.364999999999998,12.125,12.705,13.125,13.415,13.585,13.645,13.635000000000002,13.565000000000001,13.445,13.295,13.125,12.945,12.745000000000001,12.524999999999999,12.265,11.975000000000001,11.625,11.235,10.774999999999999,10.265,9.705,9.085,8.19,7.26,6.205,5.07,4.04,3.2800000000000002,2.705,2.105,1.61,1.165,0.8200000000000001,0.5900000000000001
