nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.025,0.025,0.025,0.025,0.035,0.035,0.035,0.035,0.035,0.045,0.045,0.045,0.045,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.045,0.045,0.045,0.045,0.045,0.045,0.055,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.035,0.045,0.045,0.045,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
0.10500000000000001,0.10500000000000001,0.10500000000000001,0.11499999999999999,0.11499999999999999,0.11499999999999999,0.11499999999999999,0.135,0.125,0.135,0.135,0.155,0.14500000000000002,0.155,0.165,0.155,0.155,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.155,0.155,0.16,0.14500000000000002,0.15000000000000002,0.14500000000000002,0.14500000000000002,0.14500000000000002,0.135,0.135,0.135,0.135,0.135,0.125,0.125,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.135,0.125,0.125,0.125,0.125,0.125,0.11499999999999999,0.11499999999999999,0.11499999999999999,0.11499999999999999,0.10500000000000001,0.10500000000000001,0.10500000000000001,0.10500000000000001,0.10500000000000001,0.10500000000000001,0.095,0.10500000000000001,0.10500000000000001,0.10500000000000001,0.10500000000000001
0.255,0.255,0.255,0.29000000000000004,0.28,0.28500000000000003,0.28500000000000003,0.295,0.315,0.315,0.33499999999999996,0.345,0.345,0.365,0.375,0.355,0.39,0.365,0.375,0.375,0.385,0.365,0.39,0.37,0.355,0.365,0.345,0.335,0.315,0.315,0.305,0.32,0.295,0.28500000000000003,0.31,0.31,0.30000000000000004,0.295,0.295,0.295,0.305,0.305,0.295,0.305,0.315,0.315,0.33999999999999997,0.33999999999999997,0.33999999999999997,0.33999999999999997,0.315,0.315,0.315,0.315,0.305,0.305,0.295,0.295,0.28500000000000003,0.275,0.275,0.275,0.265,0.275,0.255,0.255,0.245,0.27,0.265,0.255,0.265,0.27
0.5549999999999999,0.525,0.5549999999999999,0.555,0.565,0.585,0.5900000000000001,0.615,0.625,0.635,0.605,0.635,0.6799999999999999,0.715,0.6950000000000001,0.7350000000000001,0.755,0.7250000000000001,0.73,0.75,0.74,0.695,0.695,0.71,0.6950000000000001,0.6799999999999999,0.6599999999999999,0.615,0.605,0.625,0.61,0.595,0.575,0.5800000000000001,0.5700000000000001,0.5800000000000001,0.59,0.5900000000000001,0.6,0.615,0.585,0.635,0.635,0.65,0.66,0.6799999999999999,0.635,0.6699999999999999,0.675,0.675,0.6699999999999999,0.645,0.665,0.645,0.64,0.63,0.62,0.615,0.605,0.565,0.5549999999999999,0.545,0.545,0.575,0.56,0.525,0.535,0.55,0.55,0.5449999999999999,0.5449999999999999,0.5449999999999999
0.99,0.9650000000000001,0.9650000000000001,1.005,1.0,1.04,1.0350000000000001,1.06,1.08,1.115,1.145,1.165,1.19,1.2,1.2149999999999999,1.2149999999999999,1.245,1.255,1.255,1.27,1.25,1.25,1.19,1.1800000000000002,1.175,1.1600000000000001,1.115,1.095,1.08,1.06,1.02,0.9750000000000001,1.0,0.995,0.985,0.99,0.995,1.01,1.02,1.065,1.06,1.0899999999999999,1.1099999999999999,1.1600000000000001,1.1800000000000002,1.1600000000000001,1.1949999999999998,1.1800000000000002,1.2000000000000002,1.185,1.175,1.2000000000000002,1.145,1.1800000000000002,1.145,1.15,1.0899999999999999,1.0750000000000002,1.0899999999999999,1.0550000000000002,1.065,1.045,1.0150000000000001,1.01,0.9850000000000001,1.0,0.99,0.995,0.985,0.98,0.985,0.98
1.585,1.5899999999999999,1.585,1.6099999999999999,1.63,1.65,1.6600000000000001,1.7200000000000002,1.755,1.81,1.81,1.85,1.925,1.95,1.94,2.0,2.015,1.9899999999999998,1.995,2.025,1.97,1.935,1.88,1.8599999999999999,1.8399999999999999,1.825,1.695,1.675,1.635,1.6,1.5899999999999999,1.5550000000000002,1.55,1.5299999999999998,1.58,1.53,1.585,1.575,1.6600000000000001,1.715,1.705,1.76,1.835,1.855,1.89,1.8900000000000001,1.9,1.895,1.94,1.895,1.95,1.905,1.915,1.8599999999999999,1.8199999999999998,1.79,1.8199999999999998,1.745,1.665,1.685,1.75,1.67,1.6600000000000001,1.615,1.6099999999999999,1.6099999999999999,1.58,1.63,1.5699999999999998,1.595,1.605,1.585
2.325,2.3899999999999997,2.4,2.3,2.35,2.46,2.51,2.55,2.615,2.63,2.6799999999999997,2.75,2.835,2.835,2.9050000000000002,2.925,2.95,2.96,2.9749999999999996,2.94,2.915,2.875,2.8,2.7800000000000002,2.7350000000000003,2.62,2.545,2.4699999999999998,2.3899999999999997,2.35,2.24,2.26,2.16,2.27,2.29,2.3150000000000004,2.34,2.3449999999999998,2.45,2.5149999999999997,2.585,2.665,2.69,2.79,2.755,2.865,2.9050000000000002,2.89,2.895,2.92,2.91,2.875,2.795,2.775,2.77,2.7350000000000003,2.605,2.635,2.62,2.59,2.545,2.505,2.475,2.45,2.46,2.4450000000000003,2.415,2.4299999999999997,2.375,2.37,2.38,2.3899999999999997
